Country,Year,Metric_type,Value
Estonia,2013.0,Search Desktop,5.83451841549739
Estonia,2013.0,Traditional OOH,7.74585005325271
Estonia,2013.0,Pay TV,7.83191505384441
Estonia,2013.0,Radio,8.12238443084139
Estonia,2013.0,Display Desktop,8.46837704944426
Estonia,2013.0,Free TV,18.0736501242563
Estonia,2013.0,Newspaper,19.9455638871257
France,2013.0,Video Mobile,10.7581250739621
France,2013.0,Display Mobile,53.7906253698105
France,2013.0,Other Mobile,59.8366916613772
France,2013.0,Digital OOH,73.6164351876754
France,2013.0,Cinema,96.1625767861177
France,2013.0,Social Mobile,77.604811033533
France,2013.0,Search Mobile,128.882338386066
France,2013.0,Pay TV,131.22038019214
France,2013.0,Video Desktop,135.552375931922
France,2013.0,Social Desktop,116.407216550299
France,2013.0,Display Desktop,408.80875281056
France,2013.0,Radio,791.798005443611
France,2013.0,Other Desktop,937.44150269491
France,2013.0,Search Desktop,1430.72991177543
France,2013.0,Traditional OOH,1179.53165470721
France,2013.0,Newspaper,1260.85225866835
France,2013.0,Magazine,1342.61400923047
France,2013.0,Free TV,3332.25423014808
Germany,2013.0,Video Mobile,25.1538822959197
Germany,2013.0,Pay TV,34.8240508644153
Germany,2013.0,Other Mobile,45.5574322507073
Germany,2013.0,Display Mobile,64.9235433536835
Germany,2013.0,Digital OOH,69.4768409841532
Germany,2013.0,Social Mobile,124.409879124197
Germany,2013.0,Cinema,86.9256505976138
Germany,2013.0,Social Desktop,373.22963737259
Germany,2013.0,Video Desktop,270.774144714901
Germany,2013.0,Search Mobile,326.904392090895
Germany,2013.0,Radio,822.129991222167
Germany,2013.0,Other Desktop,814.016761158865
Germany,2013.0,Traditional OOH,890.246029713941
Germany,2013.0,Display Desktop,1323.35562332314
Germany,2013.0,Magazine,3600.69052494068
Germany,2013.0,Search Desktop,3008.85471087742
Germany,2013.0,Free TV,4402.87026776973
Germany,2013.0,Newspaper,5949.1402220034
Greece,2013.0,Digital OOH,0.0
Greece,2013.0,Other Desktop,0.0
Greece,2013.0,Other Mobile,0.0
Greece,2013.0,Video Mobile,0.0
Greece,2013.0,Social Mobile,1.61371876109431
Greece,2013.0,Search Mobile,4.84115628328295
Greece,2013.0,Display Mobile,3.11985627144901
Greece,2013.0,Video Desktop,3.33501877292825
Greece,2013.0,Cinema,5.662171091559
Greece,2013.0,Social Desktop,6.1321312921584
Greece,2013.0,Pay TV,11.9415188320979
Greece,2013.0,Traditional OOH,15.1689563542865
Greece,2013.0,Search Desktop,19.9025313868299
Greece,2013.0,Radio,36.4933676158919
Greece,2013.0,Magazine,59.4651899346981
Greece,2013.0,Newspaper,65.3497961335298
Greece,2013.0,Display Desktop,63.4729379363764
Greece,2013.0,Free TV,365.727121233311
Hong Kong SAR,2013.0,Other Desktop,0.0
Hong Kong SAR,2013.0,Other Mobile,0.0
Hong Kong SAR,2013.0,Social Mobile,11.5160495343677
Hong Kong SAR,2013.0,Cinema,2.94299043656064
Hong Kong SAR,2013.0,Social Desktop,30.6476626258128
Hong Kong SAR,2013.0,Video Mobile,4.25914694223293
Hong Kong SAR,2013.0,Search Mobile,66.3967815303592
Hong Kong SAR,2013.0,Radio,24.2087834189359
Hong Kong SAR,2013.0,Video Desktop,25.0770935538272
Hong Kong SAR,2013.0,Search Desktop,145.916638397592
Hong Kong SAR,2013.0,Pay TV,44.1507425292827
Hong Kong SAR,2013.0,Display Mobile,45.0937790300415
Hong Kong SAR,2013.0,Display Desktop,91.2658441648177
Hong Kong SAR,2013.0,Digital OOH,102.201868670971
Hong Kong SAR,2013.0,Magazine,365.777243774295
Hong Kong SAR,2013.0,Traditional OOH,458.750790128954
Hong Kong SAR,2013.0,Free TV,888.992064162309
Hong Kong SAR,2013.0,Newspaper,905.925135441538
India,2013.0,Other Mobile,0.0
India,2013.0,Video Mobile,10.4414092057525
India,2013.0,Digital OOH,6.03791667914582
India,2013.0,Search Mobile,4.85848306130207
India,2013.0,Display Mobile,10.7895240185368
India,2013.0,Social Mobile,3.79586670926998
India,2013.0,Other Desktop,0.0
India,2013.0,Social Desktop,6.75224479968347
India,2013.0,Cinema,71.3800631397212
India,2013.0,Video Desktop,19.2448613632116
India,2013.0,Display Desktop,172.67735070234
India,2013.0,Magazine,99.4712592788282
India,2013.0,Radio,206.242775809914
India,2013.0,Free TV,124.969301266884
India,2013.0,Search Desktop,116.603593471249
India,2013.0,Traditional OOH,231.669112581988
India,2013.0,Pay TV,1845.77873817843
India,2013.0,Newspaper,1766.35989932186
Indonesia,2013.0,Other Desktop,0.0
Indonesia,2013.0,Other Mobile,0.0
Indonesia,2013.0,Digital OOH,0.879244300859473
Indonesia,2013.0,Video Mobile,4.32775976930362
Indonesia,2013.0,Social Mobile,47.6651080002128
Indonesia,2013.0,Search Mobile,19.5221807726332
Indonesia,2013.0,Display Mobile,9.06049402513664
Indonesia,2013.0,Pay TV,10.4671940578508
Indonesia,2013.0,Social Desktop,111.218585333829
Indonesia,2013.0,Video Desktop,18.4499232270312
Indonesia,2013.0,Cinema,20.5156979911161
Indonesia,2013.0,Radio,30.0177509227677
Indonesia,2013.0,Display Desktop,91.6116618097153
Indonesia,2013.0,Search Desktop,235.722425979522
Indonesia,2013.0,Magazine,106.356877972165
Indonesia,2013.0,Traditional OOH,271.686488965577
Indonesia,2013.0,Newspaper,1147.98019595255
Indonesia,2013.0,Free TV,2093.43881157017
Ireland,2013.0,Digital OOH,1.1908449431433
Ireland,2013.0,Video Mobile,1.39855625961507
Ireland,2013.0,Other Mobile,3.76534377588673
Ireland,2013.0,Social Mobile,8.15035555603369
Ireland,2013.0,Cinema,7.13968220498531
Ireland,2013.0,Social Desktop,7.1261820489925
Ireland,2013.0,Video Desktop,8.06859380547158
Ireland,2013.0,Magazine,8.87640205265026
Ireland,2013.0,Display Mobile,9.83722956763095
Ireland,2013.0,Search Mobile,33.1225391185954
Ireland,2013.0,Other Desktop,26.3574064312071
Ireland,2013.0,Display Desktop,46.1265370671199
Ireland,2013.0,Pay TV,53.8617666992996
Ireland,2013.0,Search Desktop,103.731560772403
Ireland,2013.0,Traditional OOH,82.2329874237518
Ireland,2013.0,Radio,103.453424042257
Ireland,2013.0,Free TV,162.042114617064
Ireland,2013.0,Newspaper,382.114060439146
Italy,2013.0,Other Mobile,11.1884500769205
Italy,2013.0,Digital OOH,69.4768409841532
Italy,2013.0,Cinema,31.603068217271
Italy,2013.0,Video Mobile,35.2866502425957
Italy,2013.0,Social Mobile,67.7328498384986
Italy,2013.0,Search Mobile,65.1962301935944
Italy,2013.0,Display Mobile,69.0012969029553
Italy,2013.0,Social Desktop,82.7845942470538
Italy,2013.0,Traditional OOH,379.871017597458
Italy,2013.0,Other Desktop,212.580551461491
Italy,2013.0,Video Desktop,218.60510150291
Italy,2013.0,Radio,356.034770260239
Italy,2013.0,Pay TV,477.469258657601
Italy,2013.0,Magazine,528.502576570955
Italy,2013.0,Display Desktop,557.121582401639
Italy,2013.0,Search Desktop,574.912211707151
Italy,2013.0,Newspaper,708.407156141275
Italy,2013.0,Free TV,3458.74474196637
Kazakhstan,2013.0,Other Desktop,0.0
Kazakhstan,2013.0,Other Mobile,0.0
Kazakhstan,2013.0,Pay TV,0.0
Kazakhstan,2013.0,Video Mobile,0.0839822040196959
Kazakhstan,2013.0,Search Mobile,0.616372883801296
Kazakhstan,2013.0,Video Desktop,0.63
Kazakhstan,2013.0,Social Mobile,0.821600662832691
Kazakhstan,2013.0,Digital OOH,1.0
Kazakhstan,2013.0,Display Mobile,1.0
Kazakhstan,2013.0,Social Desktop,1.91706821327628
Kazakhstan,2013.0,Cinema,6.0
Kazakhstan,2013.0,Search Desktop,6.23571472927428
Kazakhstan,2013.0,Display Desktop,12.8375
Kazakhstan,2013.0,Magazine,13.0
Kazakhstan,2013.0,Newspaper,22.0
Kazakhstan,2013.0,Radio,26.0
Kazakhstan,2013.0,Traditional OOH,53.0434782608696
Kazakhstan,2013.0,Free TV,200.0
Kuwait,2013.0,Cinema,0.0
Kuwait,2013.0,Digital OOH,0.0
Kuwait,2013.0,Other Desktop,0.0
Kuwait,2013.0,Other Mobile,0.0
Kuwait,2013.0,Search Mobile,1.71872939621928
Kuwait,2013.0,Social Desktop,0.0
Kuwait,2013.0,Social Mobile,0.0
Kuwait,2013.0,Video Mobile,1.0
Kuwait,2013.0,Video Desktop,2.6
Kuwait,2013.0,Display Mobile,6.0
Kuwait,2013.0,Radio,9.08536712330281
Kuwait,2013.0,Display Desktop,14.0
Kuwait,2013.0,Search Desktop,19.568864534885
Kuwait,2013.0,Traditional OOH,20.10003425
Kuwait,2013.0,Magazine,30.7502640050996
Kuwait,2013.0,Free TV,119.74214422969
Kuwait,2013.0,Pay TV,149.338537215412
Kuwait,2013.0,Newspaper,213.491496429079
Latvia,2013.0,Other Desktop,0.0
Latvia,2013.0,Other Mobile,0.0
Latvia,2013.0,Video Mobile,0.0
Latvia,2013.0,Search Mobile,0.450528186024522
Latvia,2013.0,Digital OOH,0.423974412633065
Latvia,2013.0,Cinema,0.285780878966791
Latvia,2013.0,Display Mobile,0.589339558701709
Latvia,2013.0,Social Mobile,0.703697692651315
Latvia,2013.0,Search Desktop,2.03353105213144
Latvia,2013.0,Social Desktop,1.14813834064161
Latvia,2013.0,Video Desktop,1.53075210052392
Latvia,2013.0,Newspaper,5.83818235945747
Latvia,2013.0,Magazine,7.03103032133584
Latvia,2013.0,Traditional OOH,7.8224678050214
Latvia,2013.0,Radio,7.70199549535041
Latvia,2013.0,Display Desktop,9.5642921992835
Latvia,2013.0,Free TV,21.8899063967425
Latvia,2013.0,Pay TV,12.6480970111698
Lebanon,2013.0,Cinema,0.0
Lebanon,2013.0,Digital OOH,0.0
Lebanon,2013.0,Other Desktop,0.0
Lebanon,2013.0,Other Mobile,0.0
Lebanon,2013.0,Pay TV,22.5030672516375
Lebanon,2013.0,Search Mobile,3.29200624107097
Lebanon,2013.0,Social Desktop,0.0
Lebanon,2013.0,Social Mobile,0.0
Lebanon,2013.0,Video Mobile,0.3
Lebanon,2013.0,Display Mobile,0.2
Lebanon,2013.0,Video Desktop,0.7
Lebanon,2013.0,Display Desktop,4.0
Lebanon,2013.0,Search Desktop,2.67188063102173
Lebanon,2013.0,Magazine,20.56610228
Lebanon,2013.0,Radio,25.67338368
Lebanon,2013.0,Newspaper,26.10186595
Lebanon,2013.0,Traditional OOH,67.04539515
Lebanon,2013.0,Free TV,474.43313221
Malaysia,2013.0,Other Desktop,0.0
Malaysia,2013.0,Other Mobile,0.0
Malaysia,2013.0,Digital OOH,0.929244841729568
Malaysia,2013.0,Video Mobile,2.21573679579136
Malaysia,2013.0,Search Mobile,8.53365023330235
Malaysia,2013.0,Social Mobile,11.3276619867078
Malaysia,2013.0,Display Mobile,7.70587250992234
Malaysia,2013.0,Social Desktop,17.7176251586969
Malaysia,2013.0,Video Desktop,12.0015756915711
Malaysia,2013.0,Magazine,25.5311235729047
Malaysia,2013.0,Cinema,21.102255198013
Malaysia,2013.0,Search Desktop,91.3182270081513
Malaysia,2013.0,Display Desktop,40.4115163239609
Malaysia,2013.0,Radio,99.4544055812413
Malaysia,2013.0,Traditional OOH,90.438236562913
Malaysia,2013.0,Pay TV,72.8682189513403
Malaysia,2013.0,Free TV,146.595999564577
Malaysia,2013.0,Newspaper,367.13010952316
Mexico,2013.0,Video Mobile,5.78801525210205
Mexico,2013.0,Other Mobile,6.96514923976181
Mexico,2013.0,Search Mobile,18.4639112828645
Mexico,2013.0,Digital OOH,40.7102743426672
Mexico,2013.0,Display Mobile,26.4883630055476
Mexico,2013.0,Social Desktop,29.979287850368
Mexico,2013.0,Other Desktop,34.006316876484
Mexico,2013.0,Social Mobile,35.9375929716251
Mexico,2013.0,Video Desktop,44.3034792859441
Mexico,2013.0,Cinema,58.673424076826
Mexico,2013.0,Search Desktop,99.8981019418458
Mexico,2013.0,Magazine,119.359861694128
Mexico,2013.0,Display Desktop,177.268275498664
Mexico,2013.0,Newspaper,296.149815572435
Mexico,2013.0,Traditional OOH,483.469411495921
Mexico,2013.0,Pay TV,339.844050656893
Mexico,2013.0,Radio,391.471927342052
Mexico,2013.0,Free TV,2276.65910799817
Morocco,2013.0,Other Desktop,0.0
Morocco,2013.0,Other Mobile,0.0
Morocco,2013.0,Pay TV,2.27218330603424
Morocco,2013.0,Video Mobile,0.241525406614888
Morocco,2013.0,Search Mobile,1.66843708253754
Morocco,2013.0,Social Mobile,0.525055231771495
Morocco,2013.0,Video Desktop,0.632085721324916
Morocco,2013.0,Display Mobile,0.939676850666662
Morocco,2013.0,Search Desktop,4.5182069428742
Morocco,2013.0,Digital OOH,1.63574899128812
Morocco,2013.0,Cinema,2.94712491871741
Morocco,2013.0,Social Desktop,3.60163738630646
Morocco,2013.0,Display Desktop,7.50530020885979
Morocco,2013.0,Magazine,30.1175986891456
Morocco,2013.0,Newspaper,56.6168095045282
Morocco,2013.0,Traditional OOH,78.995821772021
Morocco,2013.0,Radio,87.8712382634052
Morocco,2013.0,Free TV,112.064335079545
Netherlands,2013.0,Pay TV,0.0
Netherlands,2013.0,Cinema,5.37906253698105
Netherlands,2013.0,Digital OOH,6.79663916172689
Netherlands,2013.0,Video Mobile,3.22743752218863
Netherlands,2013.0,Other Mobile,9.33562825695793
Netherlands,2013.0,Display Mobile,37.6822695340656
Netherlands,2013.0,Social Mobile,57.7937803315428
Netherlands,2013.0,Social Desktop,69.15209554121
Netherlands,2013.0,Video Desktop,67.1595987987687
Netherlands,2013.0,Search Mobile,159.568636590924
Netherlands,2013.0,Traditional OOH,169.915979043172
Netherlands,2013.0,Other Desktop,196.144560655718
Netherlands,2013.0,Radio,244.209439178939
Netherlands,2013.0,Display Desktop,331.751745505793
Netherlands,2013.0,Newspaper,415.273955655008
Netherlands,2013.0,Magazine,443.223994922165
Netherlands,2013.0,Search Desktop,618.682259907129
Netherlands,2013.0,Free TV,868.180693468742
Norway,2013.0,Pay TV,0.0
Norway,2013.0,Digital OOH,4.9175078460348
Norway,2013.0,Video Mobile,7.85997708065405
Norway,2013.0,Other Mobile,5.24248557780635
Norway,2013.0,Social Mobile,11.0761332674995
Norway,2013.0,Video Desktop,19.3441107385632
Norway,2013.0,Cinema,13.5384898034172
Norway,2013.0,Social Desktop,27.0247715643946
Norway,2013.0,Display Mobile,15.7580794699768
Norway,2013.0,Search Mobile,48.6407031495658
Norway,2013.0,Traditional OOH,49.6709543990506
Norway,2013.0,Radio,62.6593790189234
Norway,2013.0,Magazine,88.9031783942678
Norway,2013.0,Search Desktop,161.745742831116
Norway,2013.0,Display Desktop,119.661470658623
Norway,2013.0,Other Desktop,181.989142200992
Norway,2013.0,Free TV,351.723314348704
Norway,2013.0,Newspaper,490.819401065588
Oman,2013.0,Cinema,0.0
Oman,2013.0,Digital OOH,0.0
Oman,2013.0,Other Desktop,0.0
Oman,2013.0,Other Mobile,0.0
Oman,2013.0,Radio,0.0
Oman,2013.0,Search Mobile,2.20973313915808
Oman,2013.0,Social Desktop,0.0
Oman,2013.0,Social Mobile,0.0
Oman,2013.0,Traditional OOH,0.0
Oman,2013.0,Video Mobile,0.5
Oman,2013.0,Display Mobile,0.2
Oman,2013.0,Video Desktop,1.1
Oman,2013.0,Free TV,4.07038897478
Oman,2013.0,Display Desktop,6.0
Oman,2013.0,Search Desktop,6.84928116103596
Oman,2013.0,Magazine,7.99065743002
Oman,2013.0,Pay TV,100.240935939113
Oman,2013.0,Newspaper,108.325581287301
Pakistan,2013.0,Digital OOH,0.0
Pakistan,2013.0,Other Desktop,0.0
Pakistan,2013.0,Other Mobile,0.0
Pakistan,2013.0,Search Mobile,0.721516192854645
Pakistan,2013.0,Video Mobile,0.404993844093569
Pakistan,2013.0,Display Mobile,0.485992612912283
Pakistan,2013.0,Social Mobile,0.566991381730997
Pakistan,2013.0,Search Desktop,3.82408083958265
Pakistan,2013.0,Cinema,0.431993433699807
Pakistan,2013.0,Display Desktop,1.94397045164913
Pakistan,2013.0,Social Desktop,1.94397045164913
Pakistan,2013.0,Video Desktop,1.94397045164913
Pakistan,2013.0,Magazine,0.796768573222314
Pakistan,2013.0,Radio,5.42666910698627
Pakistan,2013.0,Free TV,183.602373652011
Pakistan,2013.0,Newspaper,23.3312453650704
Pakistan,2013.0,Traditional OOH,23.6246409054582
Pakistan,2013.0,Pay TV,0.0
Panama,2013.0,Digital OOH,0.0
Panama,2013.0,Display Mobile,0.0
Panama,2013.0,Other Desktop,0.0
Panama,2013.0,Other Mobile,0.0
Panama,2013.0,Pay TV,40.4674018451904
Panama,2013.0,Search Mobile,0.0
Panama,2013.0,Social Mobile,0.0
Panama,2013.0,Video Desktop,0.0
Panama,2013.0,Video Mobile,0.0
Panama,2013.0,Social Desktop,0.836486481934195
Panama,2013.0,Cinema,2.73987321518605
Panama,2013.0,Display Desktop,3.80221128151907
Panama,2013.0,Search Desktop,6.22135663939767
Panama,2013.0,Traditional OOH,14.1703936705321
Panama,2013.0,Radio,23.5470578688522
Panama,2013.0,Magazine,16.2977940084167
Panama,2013.0,Newspaper,64.4804303903766
Panama,2013.0,Free TV,258.724476305612
Philippines,2013.0,Other Desktop,0.0
Philippines,2013.0,Other Mobile,0.0
Philippines,2013.0,Video Mobile,2.0547753985315
Philippines,2013.0,Video Desktop,8.92956434875715
Philippines,2013.0,Search Mobile,2.93880546320112
Philippines,2013.0,Cinema,1.35211061168653
Philippines,2013.0,Display Mobile,2.32069572014852
Philippines,2013.0,Social Mobile,6.65524628305628
Philippines,2013.0,Social Desktop,10.8585597249865
Philippines,2013.0,Search Desktop,21.5080209181145
Philippines,2013.0,Display Desktop,12.9644881208297
Philippines,2013.0,Magazine,15.0592562606437
Philippines,2013.0,Digital OOH,22.8200117256204
Philippines,2013.0,Pay TV,35.0198218822412
Philippines,2013.0,Newspaper,61.4007230799296
Philippines,2013.0,Radio,89.9173622937547
Philippines,2013.0,Traditional OOH,149.411625115162
Philippines,2013.0,Free TV,647.876301683464
Poland,2013.0,Other Mobile,0.25063221977438
Poland,2013.0,Video Mobile,2.00505775819504
Poland,2013.0,Search Mobile,15.0379331864628
Poland,2013.0,Display Mobile,13.4267260593418
Poland,2013.0,Social Mobile,19.7316503674502
Poland,2013.0,Digital OOH,2.15514744161449
Poland,2013.0,Cinema,56.443180046218004
Poland,2013.0,Video Desktop,31.02081249953
Poland,2013.0,Other Desktop,77.1947236905093
Poland,2013.0,Social Desktop,78.926601469801
Poland,2013.0,Newspaper,96.9541962753641
Poland,2013.0,Traditional OOH,164.777704540197
Poland,2013.0,Magazine,156.870202955213
Poland,2013.0,Radio,201.041289498632
Poland,2013.0,Display Desktop,191.319095308912
Poland,2013.0,Pay TV,207.317890629086
Poland,2013.0,Search Desktop,204.641207445782
Poland,2013.0,Free TV,645.555198694762
Portugal,2013.0,Other Desktop,0.0
Portugal,2013.0,Other Mobile,0.0
Portugal,2013.0,Video Mobile,1.07581250739621
Portugal,2013.0,Cinema,1.76433251212978
Portugal,2013.0,Display Mobile,2.15162501479242
Portugal,2013.0,Search Mobile,2.88970402983914
Portugal,2013.0,Digital OOH,2.82400783191505
Portugal,2013.0,Social Mobile,5.27148128624143
Portugal,2013.0,Video Desktop,5.37906253698105
Portugal,2013.0,Social Desktop,9.6823125665659
Portugal,2013.0,Display Desktop,21.5162501479242
Portugal,2013.0,Search Desktop,36.2983060269528
Portugal,2013.0,Magazine,31.6288877174486
Portugal,2013.0,Radio,33.3501877292825
Portugal,2013.0,Newspaper,34.4260002366787
Portugal,2013.0,Pay TV,43.0325002958484
Portugal,2013.0,Traditional OOH,58.4973050896689
Portugal,2013.0,Free TV,210.859251449657
Qatar,2013.0,Cinema,0.0
Qatar,2013.0,Digital OOH,0.0
Qatar,2013.0,Other Desktop,0.0
Qatar,2013.0,Other Mobile,0.0
Qatar,2013.0,Search Mobile,8.8424881808437
Qatar,2013.0,Social Desktop,0.0
Qatar,2013.0,Social Mobile,0.0
Qatar,2013.0,Video Mobile,1.0
Qatar,2013.0,Display Mobile,0.6
Qatar,2013.0,Video Desktop,4.0
Qatar,2013.0,Radio,5.490629690125
Qatar,2013.0,Magazine,9.4640374982
Qatar,2013.0,Free TV,10.08059926188
Qatar,2013.0,Display Desktop,16.0
Qatar,2013.0,Search Desktop,16.7433756396109
Qatar,2013.0,Traditional OOH,21.149055470572
Qatar,2013.0,Pay TV,126.835469963775
Qatar,2013.0,Newspaper,127.376604607046
Saudi Arabia,2013.0,Cinema,0.0
Saudi Arabia,2013.0,Digital OOH,0.0
Saudi Arabia,2013.0,Other Desktop,0.0
Saudi Arabia,2013.0,Other Mobile,0.0
Saudi Arabia,2013.0,Search Mobile,16.8405728854054
Saudi Arabia,2013.0,Social Desktop,0.0
Saudi Arabia,2013.0,Social Mobile,0.0
Saudi Arabia,2013.0,Video Mobile,3.0
Saudi Arabia,2013.0,Display Mobile,2.2
Saudi Arabia,2013.0,Video Desktop,10.0
Saudi Arabia,2013.0,Free TV,29.61262223874
Saudi Arabia,2013.0,Magazine,50.024528025
Saudi Arabia,2013.0,Display Desktop,63.0
Saudi Arabia,2013.0,Radio,89.84193509114
Saudi Arabia,2013.0,Search Desktop,83.1140383298443
Saudi Arabia,2013.0,Traditional OOH,0.0
Saudi Arabia,2013.0,Newspaper,399.457769877447
Saudi Arabia,2013.0,Pay TV,818.293354605
Serbia,2013.0,Other Mobile,0.0
Serbia,2013.0,Video Mobile,0.0
Serbia,2013.0,Search Mobile,0.349861391884166
Serbia,2013.0,Display Mobile,0.322743752218863
Serbia,2013.0,Video Desktop,0.371155315051692
Serbia,2013.0,Social Mobile,0.740522648229025
Serbia,2013.0,Cinema,1.07581250739621
Serbia,2013.0,Pay TV,6.51302222628636
Serbia,2013.0,Other Desktop,1.29958150893462
Serbia,2013.0,Social Desktop,1.81300372497451
Serbia,2013.0,Radio,2.15162501479242
Serbia,2013.0,Digital OOH,2.25920626553204
Serbia,2013.0,Search Desktop,3.80284121613223
Serbia,2013.0,Magazine,9.86197325530106
Serbia,2013.0,Traditional OOH,10.2269426484352
Serbia,2013.0,Display Desktop,10.4353813217432
Serbia,2013.0,Newspaper,15.6068120447968
Serbia,2013.0,Free TV,73.9447817500598
Singapore,2013.0,Other Desktop,0.0
Singapore,2013.0,Other Mobile,0.0
Singapore,2013.0,Pay TV,0.0
Singapore,2013.0,Video Mobile,1.84569952011812
Singapore,2013.0,Search Mobile,10.4024735330768
Singapore,2013.0,Video Desktop,5.90623846437799
Singapore,2013.0,Cinema,9.59763750461424
Singapore,2013.0,Display Mobile,11.0741971207087
Singapore,2013.0,Social Mobile,11.2532802890617
Singapore,2013.0,Social Desktop,13.7540092421866
Singapore,2013.0,Digital OOH,14.7655961609449
Singapore,2013.0,Search Desktop,53.250757371703
Singapore,2013.0,Display Desktop,33.7499340821599
Singapore,2013.0,Magazine,89.3318567737172
Singapore,2013.0,Radio,155.777039497969
Singapore,2013.0,Traditional OOH,158.202816010124
Singapore,2013.0,Free TV,634.182355112587
Singapore,2013.0,Newspaper,697.674418604651
Slovak Republic,2013.0,Other Desktop,0.0
Slovak Republic,2013.0,Other Mobile,0.0
Slovak Republic,2013.0,Video Mobile,0.387292502662635
Slovak Republic,2013.0,Digital OOH,0.645487504437726
Slovak Republic,2013.0,Cinema,1.07581250739621
Slovak Republic,2013.0,Search Mobile,1.32758023378919
Slovak Republic,2013.0,Social Mobile,1.64547603362498
Slovak Republic,2013.0,Pay TV,2.15162501479242
Slovak Republic,2013.0,Display Mobile,3.76534377588673
Slovak Republic,2013.0,Video Desktop,3.92671565199617
Slovak Republic,2013.0,Social Desktop,5.86806822216114
Slovak Republic,2013.0,Radio,16.1371876109431
Slovak Republic,2013.0,Search Desktop,27.1175358589266
Slovak Republic,2013.0,Display Desktop,22.0541564016223
Slovak Republic,2013.0,Newspaper,22.5920626553204
Slovak Republic,2013.0,Traditional OOH,22.5920626553204
Slovak Republic,2013.0,Magazine,25.819500177509
Slovak Republic,2013.0,Free TV,140.931438468903
South Africa,2013.0,Other Desktop,0.0
South Africa,2013.0,Other Mobile,0.0
South Africa,2013.0,Video Mobile,0.754063381318877
South Africa,2013.0,Digital OOH,0.877561354835573
South Africa,2013.0,Social Mobile,2.08059764478283
South Africa,2013.0,Social Desktop,4.24611764241394
South Africa,2013.0,Display Mobile,5.02275230603032
South Africa,2013.0,Cinema,12.7270248030071
South Africa,2013.0,Video Desktop,8.85725241549155
South Africa,2013.0,Search Mobile,32.0755535456687
South Africa,2013.0,Display Desktop,14.5440805467114
South Africa,2013.0,Traditional OOH,73.3755201097435
South Africa,2013.0,Magazine,110.044576439168
South Africa,2013.0,Search Desktop,104.151729941853
South Africa,2013.0,Radio,257.738173097716
South Africa,2013.0,Newspaper,362.855372517674
South Africa,2013.0,Pay TV,281.145111287056
South Africa,2013.0,Free TV,347.045612535172
South Korea,2013.0,Other Desktop,0.0
South Korea,2013.0,Other Mobile,0.0
South Korea,2013.0,Video Mobile,16.5932699341624
South Korea,2013.0,Display Mobile,26.6475008804132
South Korea,2013.0,Video Desktop,48.2077542062911
South Korea,2013.0,Digital OOH,80.4681784930504
South Korea,2013.0,Social Mobile,201.530240876463
South Korea,2013.0,Search Mobile,258.520333506738
South Korea,2013.0,Cinema,124.945135332845
South Korea,2013.0,Social Desktop,267.14473790601
South Korea,2013.0,Radio,164.301389904901
South Korea,2013.0,Display Desktop,286.192164493644
South Korea,2013.0,Magazine,340.160936356986
South Korea,2013.0,Traditional OOH,500.146305779078
South Korea,2013.0,Search Desktop,2196.16150364156
South Korea,2013.0,Pay TV,1111.33869787856
South Korea,2013.0,Newspaper,1129.99268471104
South Korea,2013.0,Free TV,1336.72275054864
Spain,2013.0,Video Mobile,21.2103578083828
Spain,2013.0,Digital OOH,26.8953126849052
Spain,2013.0,Other Mobile,7.9554183296935
Spain,2013.0,Search Mobile,56.385210957284
Spain,2013.0,Social Mobile,14.3724639709609
Spain,2013.0,Display Mobile,6.97675413413842
Spain,2013.0,Cinema,21.7314126494034
Spain,2013.0,Video Desktop,68.8676057040019
Spain,2013.0,Social Desktop,43.1173919128827
Spain,2013.0,Pay TV,46.9054253224748
Spain,2013.0,Other Desktop,95.0643873785676
Spain,2013.0,Display Desktop,83.3697022791648
Spain,2013.0,Magazine,273.041214377158
Spain,2013.0,Traditional OOH,276.483814400826
Spain,2013.0,Radio,434.19792798511
Spain,2013.0,Search Desktop,609.11246514287
Spain,2013.0,Newspaper,754.790055189181
Spain,2013.0,Free TV,1785.63359977623
Sweden,2013.0,Video Mobile,2.95223233557133
Sweden,2013.0,Pay TV,0.0
Sweden,2013.0,Other Mobile,6.70847102693865
Sweden,2013.0,Cinema,10.749745125233
Sweden,2013.0,Digital OOH,9.35000045923381
Sweden,2013.0,Video Desktop,34.8969001717534
Sweden,2013.0,Social Mobile,10.264652773313
Sweden,2013.0,Social Desktop,23.9508564710636
Sweden,2013.0,Search Mobile,77.9767584457377
Sweden,2013.0,Radio,55.9034506828806
Sweden,2013.0,Display Mobile,62.7019480698402
Sweden,2013.0,Magazine,67.1914178384782
Sweden,2013.0,Traditional OOH,93.5000045923381
Sweden,2013.0,Display Desktop,214.132626725571
Sweden,2013.0,Other Desktop,190.59950035361
Sweden,2013.0,Search Desktop,296.740194929147
Sweden,2013.0,Free TV,542.141060790104
Sweden,2013.0,Newspaper,549.261092792784
Switzerland,2013.0,Pay TV,0.0
Switzerland,2013.0,Video Mobile,6.85369239923309
Switzerland,2013.0,Display Mobile,15.6766643894483
Switzerland,2013.0,Digital OOH,23.5667161777993
Switzerland,2013.0,Other Mobile,18.9681997487714
Switzerland,2013.0,Search Mobile,39.562489220477
Switzerland,2013.0,Social Mobile,32.473367565066
Switzerland,2013.0,Social Desktop,16.2870176521145
